c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumtorque2,sumforceout2,sumforcemus2,sumstress2,sumactstate2,sumdrive2,sumumber,sumbhar,sumuch,sumlich,summarg,summine,sumhoud
1,1,2,0.581,41,1,0.5016,9.9218,661.66,9428.9,0.11349,0.049581,0.30118,1.3071,6293.5,1.0464e+10,0.0083056,0.024027,22.039,10.851,8.0257,47.776,4.531,1.343e-05,3471
1,1,3,0.645,14.9,1,0.43644,8.5642,583.74,7920.3,0.099962,0.042707,0.21971,1.0408,5271.5,1.1276e+10,0.0054849,0.018604,21.27,9.4299,6.6483,39.319,3.4233,1.2676e-05,2591.6
1,1,4,0.85,22.3,1,0.24331,4.8229,322.74,4373.9,0.07039,0.026425,0.068108,0.44089,1599.7,4.4521e+09,0.0029744,0.008783,18.603,7.1272,3.6166,28.541,1.268,9.6295e-06,1089.8
1,1,5,0.995,3.13,1,0.17009,3.3804,225.09,2991.6,0.057649,0.019789,0.032468,0.25599,756.17,2.5324e+09,0.0021212,0.0052102,17.752,6.3159,2.5052,23.807,0.69933,8.24e-06,638.83
1,1,6,1.23,30,1,0.11275,2.2214,145.35,2113.3,0.053166,0.014622,0.013896,0.13504,270.18,1.4057e+09,0.0023927,0.0034384,16.683,5.6716,1.7509,19.67,0.37758,7.1201e-06,380.56
1,1,7,1.38,23,1,0.081556,1.6112,108.42,1558.5,0.039152,0.010369,0.0076313,0.086931,188.5,9.6433e+08,0.0012656,0.001956,15.109,4.9394,1.2067,16.491,0.23345,5.3363e-06,215.84
1,2,2,0.544,154,1,0.69378,12.758,881.06,11478,0.14335,0.061546,0.54457,1.9534,8688.1,1.5946e+10,0.011945,0.03286,24.387,12.963,10.341,55.108,6.2152,1.8363e-05,5361.4
1,2,3,0.616,54,1,0.59866,10.845,759.35,9761.4,0.13669,0.055374,0.39485,1.53,6344.8,1.2342e+10,0.01034,0.027319,24.338,12.09,8.8736,53.243,4.7427,1.7268e-05,3989.7
1,2,4,0.821,31.5,1,0.30219,5.4756,395.36,5907.4,0.075063,0.025078,0.10865,0.57767,2555.1,7.9997e+09,0.0034486,0.0088386,17.017,6.6924,3.6053,28.607,1.5402,1.0008e-05,1413.5
1,2,5,1.05,42.1,1,0.1903,3.4473,247.18,3628,0.057457,0.017104,0.041969,0.28538,979.3,3.7137e+09,0.0021909,0.0048023,15.644,5.63,2.2307,22.248,0.71947,7.8003e-06,728.97
1,2,6,1.17,55.5,1,0.13946,2.5356,181.78,2753.6,0.047839,0.013127,0.023831,0.18769,581,2.6011e+09,0.0016587,0.0033337,14.451,4.9998,1.6549,18.584,0.46187,6.5462e-06,466.51
1,2,7,1.35,37.2,1,0.10928,1.9736,142.76,2042.2,0.043255,0.010622,0.013933,0.12639,341.88,1.6058e+09,0.0014241,0.0024175,14.292,4.7857,1.2981,17.059,0.30883,5.7763e-06,314.74
1,3,2,0.558,65,1,0.93175,11.367,1174,14982,0.22161,0.083546,0.92909,1.5872,14244,2.5793e+10,0.023389,0.044782,28.414,16.269,13.191,102.33,6.9854,2.3393e-05,8154.9
1,3,3,0.665,13.2,1,0.67393,7.999,844.85,10185,0.18798,0.062738,0.47253,0.93967,7236.6,1.4402e+10,0.017738,0.029302,25.229,12.76,9.2401,89.459,3.878,1.9579e-05,4906.9
1,3,4,0.85,20.6,1,0.38339,4.6106,479.71,6113.1,0.13324,0.039185,0.16382,0.42878,2543.1,6.6705e+09,0.010829,0.015767,20.497,8.9234,5.2698,66.18,1.5441,1.34e-05,2116.7
1,3,5,1.1,8.07,1,0.22193,2.6587,276.59,4348.1,0.095512,0.020828,0.054426,0.18809,867.7,4.2566e+09,0.0068914,0.0059766,16.15,6.0948,2.5518,50.173,0.6368,7.2563e-06,834.8
1,3,6,1.28,3.42,1,0.16694,1.999,209.72,3350.7,0.083932,0.016493,0.030223,0.12251,503.05,2.8274e+09,0.0055677,0.0042402,15.583,5.5754,1.9548,44.696,0.41128,6.3256e-06,523.78
1,4,2,0.624,58.3,1,0.49249,8.8639,622.15,7796.6,0.11765,0.044079,0.26609,1.0366,4470.6,8.1627e+09,0.0085056,0.020291,21.529,10.189,6.9809,47.566,3.737,1.3806e-05,3014.7
1,4,3,0.733,14.2,1,0.33552,6.0299,440.55,5853.2,0.082314,0.028976,0.12806,0.59775,3083.4,7.5089e+09,0.0038874,0.011072,18.184,7.3688,4.3245,31.362,1.9842,1.0655e-05,1626.4
1,4,4,0.851,13.4,1,0.25001,4.5112,326.2,4205,0.068969,0.024062,0.068725,0.37888,1617.2,4.3815e+09,0.0028287,0.0078605,17.731,6.7381,3.2809,27.192,1.1755,9.3521e-06,1068.4
1,4,5,1.09,22.5,1,0.15351,2.7889,199.56,2673.5,0.053549,0.015105,0.026119,0.18659,615.5,2.1698e+09,0.0018687,0.0039199,16.056,5.6002,1.921,20.924,0.5488,7.1137e-06,507.64
1,4,6,1.29,3.84,1,0.1049,1.8996,137.09,1942.7,0.045333,0.010233,0.012249,0.10638,297.71,1.3712e+09,0.0016083,0.0022321,14.766,4.9099,1.2472,18.322,0.30864,5.5452e-06,282.28
1,5,1,0.529,141,1,0.83898,13.01,1075.6,16012,0.18527,0.079358,0.81949,1.9766,12359,2.4902e+10,0.01692,0.044972,26.678,15.373,12.986,80.136,7.483,1.9659e-05,7579.2
1,5,2,0.591,125,1,0.70675,10.565,903.61,12000,0.16753,0.06993,0.55707,1.449,8531.9,1.7011e+10,0.013936,0.03401,26.112,13.827,10.684,77.205,5.3414,1.8628e-05,5433.6
1,5,3,0.669,56.5,1,0.52623,7.7739,671.92,9628.9,0.14003,0.053948,0.31862,0.93345,4925.8,1.1911e+10,0.010581,0.023603,22.835,11.153,7.8036,65.763,3.3439,1.4993e-05,3575.9
1,5,4,0.862,56.1,1,0.30302,4.5321,387.93,5629.4,0.10103,0.033105,0.10944,0.42585,1759.6,5.2982e+09,0.0061746,0.011393,18.888,7.8728,4.3326,48.888,1.3455,1.0525e-05,1556.2
1,5,5,1.03,61.9,1,0.22056,3.3248,280.93,3489.8,0.086431,0.02455,0.056152,0.26526,996.36,2.7673e+09,0.0045499,0.0070105,17.674,6.7451,3.0515,43.226,0.7667,8.6098e-06,917.44
1,5,6,1.25,41.7,1,0.15445,2.308,204.06,2803.1,0.063082,0.017304,0.026195,0.15055,622.23,2.6338e+09,0.0024898,0.0037313,16.341,5.707,2.0356,30.246,0.43047,7.3666e-06,515.32
1,6,1,0.542,73.4,1,0.7485,12.716,958.85,13289,0.16383,0.072415,0.64258,1.9114,9834.9,1.7945e+10,0.013888,0.038511,26.733,14.484,11.751,70.572,6.773,2.0102e-05,6113.8
1,6,2,0.597,69.4,1,0.6045,10.131,773.08,11222,0.13614,0.058443,0.4322,1.394,6794,1.4789e+10,0.010578,0.02819,23.618,11.939,9.1171,58.189,4.8577,1.6126e-05,4517.8
1,6,3,0.681,50.2,1,0.48512,8.0109,620.25,8373.8,0.1217,0.047744,0.26633,0.96998,4263,9.7498e+09,0.0084848,0.020295,22.419,10.37,7.011,53.921,3.1973,1.3904e-05,3066
1,6,4,0.826,19,1,0.31304,5.2039,403.28,5546,0.091849,0.032939,0.11373,0.51523,2025.8,5.3637e+09,0.0052258,0.011537,19.404,7.9872,4.4452,41.127,1.5493,1.1077e-05,1647.4
1,6,5,1.01,11.5,1,0.21911,3.6968,289.71,3648.8,0.070226,0.023405,0.05505,0.30868,1334.1,4.0385e+09,0.0028218,0.0064247,18.071,6.6604,2.9453,31.043,0.83575,8.9033e-06,873.75
1,6,6,1.16,13.3,1,0.16239,2.7329,214.34,2928.1,0.060706,0.01756,0.030563,0.19878,742.99,2.7672e+09,0.0023539,0.0038746,16.807,5.877,2.1137,27.697,0.52924,7.3412e-06,550.86
1,7,1,0.511,88.9,1,0.75991,12.656,984.9,12212,0.17868,0.084,0.61618,1.6613,9472.5,1.4619e+10,0.01478,0.045082,29.47,16.53,13.378,75.858,7.4006,2.1474e-05,6449.9
1,7,2,0.568,67.6,1,0.64385,10.369,820.99,9892.9,0.15817,0.069687,0.42718,1.221,6654.1,1.0973e+10,0.012139,0.034193,26.889,14.084,10.66,71.227,5.1726,1.7983e-05,4814.2
1,7,3,0.68,55.1,1,0.4182,6.6028,535.42,6600.4,0.11555,0.044581,0.19057,0.65361,3110.1,6.4166e+09,0.0074085,0.018002,21.691,9.8361,6.3606,52.13,2.5882,1.3124e-05,2516.5
1,7,4,0.87,20,1,0.23861,3.8189,312.54,4279.5,0.076197,0.026669,0.065714,0.2964,1491.1,4.6647e+09,0.0034509,0.0085609,17.544,6.8467,3.4614,33.613,1.0167,9.2049e-06,1077.2
1,7,5,1.04,39.2,1,0.1632,2.6301,215.35,3128.5,0.060797,0.018617,0.031418,0.17222,767.84,2.8592e+09,0.0023603,0.0045914,15.989,5.7463,2.2778,27.928,0.56541,7.1917e-06,597.42
1,7,6,1.23,11.4,1,0.11924,1.9249,157.74,2209,0.05152,0.01444,0.016835,0.10933,427.45,1.7146e+09,0.001763,0.003032,15.11,5.1814,1.7056,23.981,0.35355,6.1617e-06,374.46
1,8,1,0.5,171,1,0.69348,12.249,907.89,12121,0.15924,0.07778,0.52417,1.5722,8455.2,1.4567e+10,0.01237,0.041383,28.07,15.182,12.455,62.014,6.9666,2.1472e-05,5814.8
1,8,2,0.547,104,1,0.60126,10.366,774.65,10944,0.13907,0.063771,0.41001,1.2645,6596,1.2454e+10,0.010542,0.032443,24.832,12.857,10.102,58.091,5.4222,1.8463e-05,4566.5
1,8,3,0.659,40.9,1,0.42779,7.1273,549.71,6977.2,0.11386,0.046305,0.19664,0.71572,3355.2,6.7414e+09,0.0073127,0.019096,22.488,10.189,6.6998,50.262,2.8587,1.3308e-05,2593.3
1,8,4,0.822,29,1,0.25742,4.3762,340.84,4722.3,0.076556,0.028372,0.076728,0.36028,1835,5.0506e+09,0.0032961,0.0092613,18.671,7.2807,3.7863,33.42,1.2518,9.4094e-06,1155.9
1,8,5,0.938,46.9,1,0.21491,3.6642,283.94,3262.8,0.070084,0.024692,0.051265,0.27027,1255.3,3.261e+09,0.0027295,0.007131,18.577,6.8959,3.1619,30.923,0.89266,8.9155e-06,883.23
1,8,6,1.14,41,1,0.14249,2.4183,187.66,2324.6,0.056668,0.016869,0.021969,0.14422,532.92,1.8585e+09,0.0020391,0.0035751,17.083,5.8916,2.0136,26.24,0.46458,7.006e-06,475.25
2,1,2,0.6,69.5,1,1.7439,43.012,2275.2,30642,0.28544,0.10044,2.3798,18.937,42958,7.9534e+10,0.037911,0.05755,33.063,19.148,17.391,112.19,12.751,3.8796e-05,39743
2,1,3,0.658,42.1,1,1.5061,36.984,1960.1,24290,0.26198,0.089934,1.7493,14.992,31958,5.8591e+10,0.032389,0.048211,31.364,17.096,14.744,103.44,9.7071,3.6354e-05,31893
2,1,4,0.85,23,1,0.95249,23.879,1249.2,15781,0.17958,0.063113,0.70021,7.7862,14403,3.7883e+10,0.016302,0.02647,26.636,12.376,9.0193,68.855,4.3473,2.9097e-05,15696
2,1,5,1.01,11.5,1,0.63161,15.903,844.32,10597,0.13144,0.045518,0.30952,4.2358,7526.4,2.4116e+10,0.0084917,0.015331,23.456,9.5716,5.9581,48.503,2.2161,2.3795e-05,8473.3
2,1,6,1.23,14.1,1,0.41743,10.439,556.64,6813.7,0.10243,0.032992,0.13635,2.2686,3335.1,1.2621e+10,0.005551,0.0090558,20.996,7.8755,4.0165,38.855,1.1823,1.9143e-05,4733.7
2,2,2,0.565,135,1,2.4386,55.309,3170.4,36746,0.36731,0.12629,4.1469,25.937,73543,1.113e+11,0.051971,0.079236,39.452,24.58,23.833,139.82,19.85,5.0734e-05,60787
2,2,3,0.642,84.7,1,1.702,37.806,2201,25781,0.28772,0.096285,2.209,15.246,39379,6.7036e+10,0.036533,0.054217,32.215,18.395,16.304,112.12,11.28,3.9862e-05,37841
2,2,4,0.836,45.1,1,0.96174,21.784,1250.9,15805,0.1843,0.061063,0.74663,6.8592,14627,3.6391e+10,0.017354,0.026784,25.138,12.019,8.8654,72.931,4.3762,2.7837e-05,16553
2,2,5,1.02,45.5,1,0.62527,14.18,817.47,11633,0.13887,0.043705,0.31386,3.5664,6633.4,2.381e+10,0.010279,0.015684,22.142,9.3445,5.7693,53.533,2.1218,2.3032e-05,8643.9
2,2,6,1.21,44.8,1,0.47647,10.695,634.19,9039.3,0.11157,0.034543,0.18115,2.3114,4418.1,1.9003e+10,0.0065125,0.010682,20.387,7.9285,4.3364,41.35,1.3625,1.9819e-05,5805.4
2,2,7,1.4,29.7,1,0.36983,8.3313,492.24,6326.2,0.098941,0.028908,0.10176,1.5549,2503,1.1262e+10,0.0050642,0.0077662,20.241,7.421,3.4694,37.481,0.89128,1.8132e-05,3845.9
2,3,2,0.583,76.2,1,2.4059,35.362,3177.7,36924,0.39152,0.12114,4.1483,11.911,83240,1.245e+11,0.070175,0.080866,33.888,22.639,20.985,166.13,14.243,4.7566e-05,75691
2,3,3,0.695,40.3,1,1.7711,25.921,2331.1,27508,0.33209,0.099349,2.2192,7.4053,44439,7.953e+10,0.052773,0.057804,30.531,18.228,15.558,146.17,8.3787,4.1019e-05,47448
2,3,4,0.872,78.7,1,1.1486,17.158,1504.7,16673,0.26987,0.074998,0.91364,3.926,18195,3.679e+10,0.036045,0.035381,27.483,14.037,10.413,121.71,3.9624,3.4419e-05,24748
2,3,5,1.03,15.6,1,0.73944,11.11,956.03,11732,0.2016,0.053493,0.40929,2.1419,8156.3,2.2098e+10,0.023602,0.021407,23.018,10.571,6.8814,95.074,2.0426,2.5009e-05,13426
2,3,6,1.22,0.115,1,0.50439,7.5202,653.64,8908.6,0.16103,0.039613,0.1957,1.2075,3975.1,1.4237e+10,0.017051,0.01394,20.098,8.4711,4.8181,77.958,1.1257,1.9461e-05,7914
2,3,7,1.39,25,1,0.42969,6.4068,556.49,6645.5,0.15393,0.035849,0.13281,0.92269,2715.9,9.2411e+09,0.015042,0.011654,20.283,8.1415,4.2294,75.33,0.84024,1.8632e-05,6036.1
2,4,2,0.632,44.7,1,1.7006,38.561,2201.5,26720,0.28183,0.09768,2.1619,15.134,39346,6.8485e+10,0.035218,0.054822,32.767,18.71,16.368,112.38,11.247,3.8662e-05,38401
2,4,3,0.711,35.2,1,1.3671,31.112,1766.2,20401,0.25551,0.083676,1.3722,10.955,24993,4.5592e+10,0.028756,0.042928,30.307,15.999,13.158,100.77,7.6721,3.6551e-05,27479
2,4,4,0.879,17.2,1,0.82674,19.021,1077,14266,0.16308,0.055039,0.54886,5.4211,11359,3.2715e+10,0.013835,0.022944,23.87,10.937,7.6897,62.399,3.3143,2.6172e-05,13585
2,4,5,1.08,8.87,1,0.57569,13.273,757.81,9924.3,0.12947,0.041238,0.26536,3.1627,6025.4,1.9011e+10,0.009001,0.014327,21.524,8.935,5.3606,50.83,1.8467,2.1792e-05,7953
2,4,6,1.29,0.553,1,0.3963,9.1037,527.08,7016.4,0.10117,0.030524,0.12284,1.7838,3038.5,1.2953e+10,0.0054662,0.0088829,19.773,7.4329,3.7445,37.834,1.0227,1.837e-05,4491.3
2,5,1,0.542,168,1,2.4993,46.845,3267.5,47347,0.37914,0.12899,4.751,19.908,87849,1.602e+11,0.056583,0.085158,37.09,24.705,23.624,150.35,19.074,5.2811e-05,71415
2,5,2,0.616,104,1,2.16,39.558,2812.7,33512,0.3635,0.12181,3.2438,14.711,59913,9.8939e+10,0.04952,0.071887,36.785,22.631,20.352,147.96,13.723,4.8577e-05,55057
2,5,3,0.689,83.1,1,1.6555,30.323,2150.3,26515,0.30819,0.099648,1.9949,10.09,36753,7.04e+10,0.038451,0.052846,32.39,18.462,15.529,127.14,9.1223,4.1238e-05,37887
2,5,4,0.884,51.6,1,0.95529,17.796,1236.9,16495,0.22004,0.066262,0.71064,4.6587,13223,3.4247e+10,0.022342,0.028422,26.028,12.678,9.0859,92.987,3.7567,3.078e-05,17533
2,5,5,1.07,28.3,1,0.64177,11.935,832.31,9934.8,0.16934,0.048581,0.31878,2.546,6200.2,1.6772e+10,0.014591,0.017208,22.897,9.9539,6.1664,74.61,1.9005,2.4029e-05,9862.5
2,5,6,1.27,28.9,1,0.48001,8.8806,624.76,7356.5,0.14133,0.038637,0.16799,1.5874,3516.6,1.1454e+10,0.010458,0.011947,21.435,8.6495,4.6562,63.549,1.1495,1.9929e-05,6309.4
2,6,1,0.558,79.5,1,2.4645,51.358,3219.8,42763,0.37151,0.13005,4.4539,22.859,80412,1.3095e+11,0.052985,0.084039,38.704,24.953,23.961,145.01,19.499,5.0083e-05,66365
2,6,2,0.621,73.6,1,2.0394,42.253,2657.5,31538,0.34334,0.11653,2.9022,16.852,52126,8.614e+10,0.044215,0.067008,37.033,21.96,19.818,136.54,13.953,4.6605e-05,47771
2,6,3,0.706,36.9,1,1.4563,30.053,1889.8,25259,0.27027,0.087974,1.6534,10.66,29769,6.3127e+10,0.031803,0.045654,30.316,16.587,13.9,108.85,8.4294,3.7437e-05,30990
2,6,4,0.809,38.2,1,1.0888,22.503,1409.1,17573,0.22959,0.071378,0.90638,6.716,16583,3.6735e+10,0.023457,0.03255,27.875,13.703,10.337,93.48,4.89,3.3148e-05,20301
2,6,5,0.996,11.8,1,0.70635,14.826,924.8,12089,0.15935,0.050457,0.38412,3.6401,7907.2,2.5149e+10,0.012515,0.01812,23.868,10.334,6.6145,63.953,2.3849,2.5194e-05,10552
2,6,6,1.16,5.6,1,0.49269,10.335,646.27,8296.1,0.1288,0.037979,0.18893,2.152,4032.7,1.4405e+10,0.0086973,0.011498,21.395,8.5343,4.7,52.702,1.3596,2.1013e-05,6267.7
2,7,1,0.499,164,1,2.6641,55.63,3486.2,43173,0.38201,0.13516,5.4075,25.428,99631,1.3394e+11,0.057686,0.092783,38.73,26.453,26.014,148.42,22.583,5.0739e-05,80944
2,7,2,0.525,133,1,2.5333,52.524,3311.8,38487,0.38489,0.13531,4.5464,22.873,83335,1.1395e+11,0.055103,0.087314,39.655,26.041,24.882,151.25,20.045,5.0964e-05,70863
2,7,3,0.639,71.1,1,1.7118,34.405,2220.4,27868,0.3034,0.10218,2.177,12.266,39818,7.1022e+10,0.037842,0.056326,32.943,19.184,16.489,122.16,10.44,4.1315e-05,40913
2,7,4,0.84,35.1,1,0.98451,20.072,1272.7,15051,0.22022,0.067991,0.73534,5.4829,13614,2.9069e+10,0.021765,0.029992,27.082,13.168,9.5422,90.642,4.0261,3.2272e-05,18290
2,7,5,1.03,36.7,1,0.60913,12.427,792.43,10463,0.15186,0.046189,0.3031,2.7483,6146.5,1.8538e+10,0.012192,0.016703,22.061,9.5599,5.9348,63.1,1.8709,2.2985e-05,9472.7
2,7,6,1.2,33.5,1,0.45566,9.3956,595.45,7770,0.12934,0.037298,0.15926,1.7936,3390.8,1.1734e+10,0.0088584,0.011167,21.091,8.4262,4.5335,56.103,1.1829,1.9365e-05,5856.4
2,8,1,0.536,173,1,2.3658,52.116,3095.7,39050,0.36269,0.12882,4.089,23.34,73802,1.1394e+11,0.05117,0.082161,38.58,24.63,23.701,140.9,19.196,4.9582e-05,63394
2,8,2,0.568,127,1,2.1196,45.982,2766.1,32079,0.34151,0.11926,3.2957,19.32,59572,8.642e+10,0.046121,0.072214,36.569,22.472,21.073,134.29,15.779,4.6445e-05,54344
2,8,3,0.671,64,1,1.5965,34.367,2074.3,25914,0.29093,0.098015,1.8636,12.431,33669,6.1994e+10,0.034815,0.052517,32.889,18.308,15.719,116.43,9.7908,4.0437e-05,35206
2,8,4,0.833,40.2,1,0.96765,20.88,1252.3,15397,0.21272,0.066593,0.71156,5.873,13281,2.9119e+10,0.020477,0.029312,27.096,12.876,9.4232,86.195,4.0775,3.1703e-05,17586
2,8,5,0.999,55,1,0.653,14.443,854.24,10986,0.14741,0.047497,0.35359,3.6478,7276.9,2.1906e+10,0.01162,0.017216,22.395,9.7113,6.2688,58.776,2.3041,2.3294e-05,9850.7
2,8,6,1.14,24.1,1,0.4822,10.512,641.15,7952.5,0.12161,0.037829,0.17771,2.1374,4275.6,1.57e+10,0.0074463,0.011415,21.518,8.4283,4.6547,46.992,1.3133,2.1267e-05,6181.4
3,1,2,0.611,65.8,1,3.6064,97.858,4639.9,58455,0.43899,0.13392,9.7725,94.17,1.6863e+05,2.9417e+11,0.080235,0.085252,40.256,25.844,26.505,163.85,24.59,6.0438e-05,1.2201e+05
3,1,3,0.702,54.4,1,2.6477,71.942,3392.9,44272,0.3617,0.10764,5.5205,60.678,95372,1.9499e+11,0.059305,0.062543,34.501,20.241,19.032,136.86,15.024,5.1088e-05,79013
3,1,4,0.842,33.3,1,1.7838,49.346,2283,29702,0.2871,0.083196,2.5345,34.599,44522,1.0974e+11,0.039561,0.041359,30.096,15.542,12.792,110.12,7.7467,4.2948e-05,44300
3,1,5,1.04,31.5,1,1.1764,32.781,1513.3,19941,0.20755,0.060804,1.1124,18.937,21521,6.9868e+10,0.022316,0.024498,25.782,11.747,8.2975,79.529,3.8415,3.3604e-05,23787
3,1,6,1.19,26.1,1,0.90128,24.777,1169.6,15318,0.16291,0.049802,0.67351,12.464,14525,5.4364e+10,0.014359,0.017412,23.414,9.997,6.3524,61.35,2.5053,2.8753e-05,16354
3,1,7,1.43,2.6,1,0.63033,17.452,831.21,11259,0.12545,0.037063,0.32062,7.41,7638.9,3.7152e+10,0.0083906,0.010564,21.253,8.2167,4.4971,46.151,1.4433,2.4223e-05,9381.5
3,2,2,0.574,174,1,4.577,117.17,5919.7,77657,0.51016,0.15673,14.828,119.27,2.6128e+05,4.562e+11,0.09571,0.10887,45.624,31.666,33.887,185.97,35.567,8.0649e-05,1.668e+05
3,2,3,0.65,121,1,3.1582,78.27,4055.9,53162,0.39798,0.11904,7.7838,67.136,1.3745e+05,2.7091e+11,0.067071,0.074128,36.064,22.742,22.333,148.71,19.168,5.6455e-05,1.0369e+05
3,2,4,0.848,59.5,1,1.8772,47.37,2402.1,31943,0.2931,0.08502,2.7897,31.647,49783,1.2497e+11,0.039593,0.043473,29.755,15.835,13.214,113.79,8.1052,4.3991e-05,48277
3,2,5,0.991,70.8,1,1.3322,33.657,1705,21660,0.24084,0.067024,1.3943,18.772,25356,7.0622e+10,0.027828,0.029269,26.869,12.817,9.4033,93.918,4.5619,3.7826e-05,29159
3,2,6,1.17,42.5,1,0.92781,23.416,1193.8,15471,0.18237,0.050227,0.68343,11.033,13426,4.887e+10,0.017373,0.018647,23.584,10.213,6.5294,70.923,2.5267,2.9776e-05,17077
3,2,7,1.38,29.7,1,0.72914,18.358,946.73,13237,0.14797,0.041133,0.42108,7.6638,9104.2,4.287e+10,0.011704,0.013203,21.739,8.8695,5.1012,56.365,1.7333,2.6004e-05,11918
3,3,2,0.577,147,1,4.609,77.671,6110.6,76296,0.54617,0.15266,15.23,56.643,3.139e+05,4.7523e+11,0.12731,0.11579,39.701,29.414,30.165,218.34,27.4,6.7038e-05,2.1858e+05
3,3,3,0.69,67.6,1,3.2016,53.578,4234.3,52361,0.45641,0.12566,7.2052,31.89,1.4825e+05,2.7268e+11,0.092134,0.0824,34.835,22.876,21.141,187.9,14.565,5.8442e-05,1.2654e+05
3,3,4,0.876,29.8,1,2.0843,35.474,2750,32705,0.36205,0.09695,3.0418,17.054,62802,1.3548e+11,0.062008,0.052336,30.432,17.336,14.127,154.7,7.0201,4.8793e-05,67231
3,3,5,1.07,38.6,1,1.2901,21.989,1691.8,20927,0.27119,0.068103,1.2428,8.6047,25716,7.0691e+10,0.039857,0.029983,25.182,12.556,8.9333,119.79,3.3343,3.7063e-05,34727
3,3,6,1.25,5.01,1,0.95749,16.27,1249.9,15205,0.23621,0.056015,0.66061,5.4042,13641,4.3357e+10,0.030928,0.021422,23.71,10.82,6.8833,106.32,2.0411,3.2619e-05,22181
3,3,7,1.43,3.8,1,0.78351,13.337,1008.7,12230,0.21119,0.048722,0.4262,3.9596,8807.3,3.1087e+10,0.025045,0.016743,22.941,9.8467,5.7512,98.904,1.4544,2.8083e-05,16187
3,4,2,0.629,28.4,1,3.201,80.407,4104,54114,0.40014,0.12045,8.072,69.4,1.4225e+05,2.6871e+11,0.068205,0.075997,36.242,22.979,22.766,148.65,19.843,5.5824e-05,1.0748e+05
3,4,3,0.69,20.1,1,2.8179,71.328,3608.6,43746,0.38287,0.1135,5.8664,56.387,1.0337e+05,1.9757e+11,0.06025,0.067151,35.707,21.322,19.964,144.17,15.47,5.494e-05,85857
3,4,4,0.864,4.21,1,1.7638,45.094,2253.6,28352,0.28565,0.082428,2.4165,28.634,43294,1.0375e+11,0.037261,0.040955,29.692,15.409,12.452,111.07,7.1731,4.3519e-05,44376
3,4,5,1.07,-1.15,1,1.1832,30.344,1514.6,18865,0.22517,0.062228,1.0821,15.827,19994,5.6826e+10,0.024403,0.025868,26.216,12.084,8.4769,87.813,3.7368,3.6029e-05,24661
3,4,6,1.32,17.8,1,0.73612,18.752,965.25,13113,0.14391,0.041213,0.41925,7.7028,9706.6,4.5535e+10,0.010497,0.013127,21.997,8.8462,5.1018,51.683,1.7062,2.6771e-05,12036
3,4,7,1.48,12.8,1,0.60568,15.321,797.83,9994.6,0.12559,0.03517,0.29178,5.7322,7045.2,3.219e+10,0.0082678,0.010218,20.646,7.9859,4.2238,46.091,1.2681,2.3627e-05,9299.2
3,5,2,0.586,180,1,4.0037,83.1,5217.9,71745,0.4675,0.14504,12.372,68.93,2.33e+05,4.1935e+11,0.087656,0.098779,39.534,27.635,28.077,183.12,25.542,6.3e-05,1.5977e+05
3,5,3,0.693,97.9,1,2.9649,60.975,3842.6,53313,0.39981,0.12157,6.7325,42.712,1.2645e+05,2.6949e+11,0.06607,0.073102,35.185,22.197,20.565,159.57,15.054,5.5438e-05,1.0245e+05
3,5,4,0.895,72.5,1,1.7093,35.695,2204.9,29554,0.29287,0.08409,2.3227,19.309,43715,1.11e+11,0.03894,0.040475,28.527,15.177,11.988,119.2,6.0893,4.2572e-05,46898
3,5,5,1.08,49,1,1.2461,26.109,1606,19442,0.25192,0.068102,1.1738,11.842,22198,6.0618e+10,0.028843,0.027597,26.629,12.707,8.9215,104.26,3.5793,3.8071e-05,28910
3,5,6,1.25,57,1,0.86124,18.023,1108.2,13695,0.20324,0.05121,0.5662,6.8838,10839,3.5542e+10,0.020214,0.018052,23.249,10.173,6.3125,85.073,2.0138,3.0775e-05,16919
3,5,7,1.46,54.1,1,0.66653,13.89,855.92,10151,0.17423,0.041788,0.33895,4.6448,6588,2.3158e+10,0.015568,0.013733,21.364,8.8603,5.0061,73.629,1.3465,2.6909e-05,11711
3,6,2,0.635,54.1,1,3.6091,83.869,4687,58827,0.44362,0.1385,9.5434,70.887,1.731e+05,3.0621e+11,0.075536,0.087367,40.072,26.061,26.023,172.5,22.749,6.1564e-05,1.2527e+05
3,6,3,0.702,27.9,1,2.9731,68.538,3843,50151,0.39599,0.12121,6.5497,51.944,1.1893e+05,2.403e+11,0.062539,0.071257,36.682,22.326,20.953,154.96,16.132,5.6271e-05,95397
3,6,4,0.829,31.5,1,2.0941,48.729,2695.2,34137,0.32513,0.095586,3.3264,31.262,60505,1.3521e+11,0.044477,0.049248,32.038,17.448,14.692,128.74,9.0233,4.7598e-05,57891
3,6,5,0.999,19.2,1,1.4661,34.473,1886.4,21614,0.27394,0.076425,1.5431,18.165,28301,6.8862e+10,0.031226,0.032612,29.818,14.31,10.522,109.39,4.8999,4.2562e-05,33517
3,6,6,1.16,2.46,1,1.0798,25.316,1390,16229,0.22668,0.060392,0.86027,11.652,16005,4.5553e+10,0.023092,0.022562,26.498,11.793,7.8401,91.125,3.0422,3.6159e-05,21756
