c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumtorque2,sumforceout2,sumforcemus2,sumstress2,sumactstate2,sumdrive2,sumumber,sumbhar,sumuch,sumlich,summarg,summine,sumhoud
1,1,2,0.581,41,1,0.72639,19.476,975.99,14762,0.23131,0.10319,0.51074,4.785,8163.8,2.4598e+10,0.01593,0.044367,87.785,34.094,13.996,80.938,6.3829,3.3959e-05,6300.6
1,1,3,0.645,14.9,1,0.54129,14.953,724.03,10226,0.18882,0.080535,0.29029,3.0958,4838.7,1.3991e+10,0.011853,0.031408,81.407,30.066,10.688,67.221,4.299,2.7611e-05,3833.5
1,1,4,0.85,22.3,1,0.23588,7.8632,329.15,4698.7,0.10228,0.038431,0.04819,1.1372,1190.2,4.8144e+09,0.0039879,0.010942,59.767,19.814,4.664,36.407,1.1432,1.5668e-05,1013.4
1,1,5,0.995,3.13,1,0.15467,5.4834,221.21,3069.2,0.091159,0.028632,0.018923,0.6667,514.96,2.4209e+09,0.0033168,0.0078006,51.575,16.77,3.3252,30.948,0.51494,1.3573e-05,497.85
1,1,6,1.23,30,1,0.098989,2.8924,141.81,2322.2,0.074758,0.022322,0.0081512,0.20843,217.55,1.5595e+09,0.0032897,0.0060631,42.861,13.935,2.4492,26.577,0.23223,9.1102e-06,314.85
1,1,7,1.38,23,1,0.083007,2.4722,119.42,1901.9,0.066282,0.018598,0.0062018,0.23505,167.08,1.1522e+09,0.0024205,0.0046545,37.221,11.981,2.022,21.132,0.17461,8.5795e-06,187.35
1,2,2,0.544,154,1,1.0095,23.85,1359.6,18553,0.28978,0.13083,0.99321,6.1963,15557,3.9944e+10,0.021429,0.062228,98.151,39.76,18.376,95.307,9.2407,4.6508e-05,9752.6
1,2,3,0.616,54,1,0.65688,16.892,860.34,12434,0.21158,0.085838,0.42553,3.4163,6810,1.9913e+10,0.013324,0.034882,85.22,31.98,11.717,70.894,5.0504,3.3083e-05,4814.2
1,2,4,0.821,31.5,1,0.32031,11.061,436.63,6692.6,0.13367,0.046189,0.10339,2.3709,2318.1,9.7967e+09,0.0059168,0.015675,59.474,20.447,5.7053,47.037,1.5743,1.9523e-05,1644.7
1,2,5,1.05,42.1,1,0.18718,6.8534,258.09,3644.9,0.090323,0.030209,0.039262,1.1891,1008.2,3.4521e+09,0.0031853,0.0089079,47.887,15.913,3.5238,30.97,0.66204,1.2608e-05,673.71
1,2,6,1.17,55.5,1,0.12576,4.4173,175.96,2675.1,0.075136,0.026422,0.019815,0.4755,539.85,2.2551e+09,0.0023132,0.007477,41.979,13.908,2.948,27.776,0.33947,1.0403e-05,420.79
1,2,7,1.35,37.2,1,0.11158,4.1977,159.56,2248.3,0.077127,0.024831,0.013826,0.61631,415.3,1.7701e+09,0.0026555,0.0065195,39.731,13.092,2.6905,27.303,0.26966,1.03e-05,294.09
1,3,2,0.558,65,1,1.3066,25.898,1719.7,22729,0.39262,0.15252,1.5783,8.7755,24991,5.8234e+10,0.04061,0.081961,98.804,43.81,21.248,143.95,10.066,5.2294e-05,14175
1,3,3,0.665,13.2,1,0.83211,15.218,1074.8,13943,0.28891,0.10388,0.61785,3.2786,9995.5,2.7213e+10,0.026088,0.04614,81.209,32.773,13.45,123.05,4.7814,3.4901e-05,6706.9
1,3,4,0.85,20.6,1,0.37435,10.277,484.71,6340.5,0.1944,0.055348,0.12984,2.3707,2219.6,6.5544e+09,0.016448,0.022901,57.91,21.211,6.7982,86.588,1.3863,1.9656e-05,2105
1,3,5,1.1,8.07,1,0.18157,3.8662,236.51,3743.8,0.1136,0.028932,0.031025,0.37148,546.08,2.9409e+09,0.0062167,0.0099152,43.64,14.734,3.3846,52.676,0.42067,1.1769e-05,614.57
1,3,6,1.28,3.42,1,0.14463,2.831,188.49,3248.5,0.1025,0.024975,0.017345,0.22219,303.79,2.4939e+09,0.0060729,0.0082834,38.837,13.061,2.7668,44.616,0.25658,9.1283e-06,388.27
1,4,2,0.624,58.3,1,0.68198,17.134,929.37,11255,0.24278,0.10627,0.4294,3.8139,7032.9,1.685e+10,0.014784,0.044128,87.796,34.024,13.92,84.565,5.7986,3.7262e-05,5721.2
1,4,3,0.733,14.2,1,0.39289,11.464,535.23,6866,0.14815,0.054497,0.13903,2.1333,3053.3,9.3816e+09,0.0064528,0.018807,67.178,23.322,6.9591,46.226,2.4119,2.2741e-05,2235.3
1,4,4,0.851,13.4,1,0.23801,7.6867,322.1,4448.2,0.10718,0.036411,0.04854,1.0962,1215.1,4.6023e+09,0.0038689,0.011173,58.824,19.561,4.4697,32.672,1.0777,1.578e-05,990.02
1,4,5,1.09,22.5,1,0.13404,4.2852,185.54,2580.5,0.083294,0.024616,0.015151,0.46637,381.13,1.7634e+09,0.0027754,0.0061778,47.405,15.367,2.8116,29.846,0.40309,1.1168e-05,407.2
1,4,6,1.29,3.84,1,0.097527,3.4334,136.84,1913.4,0.073048,0.020282,0.0093305,0.37269,242.26,1.1067e+09,0.0023919,0.0058975,40.44,13.156,2.3122,25.055,0.2481,8.9372e-06,254.24
1,5,1,0.529,141,1,1.3989,26.598,1856.6,26491,0.38925,0.1562,1.9189,8.4734,29062,7.5204e+10,0.035004,0.084686,100.2,44.259,22.915,125.91,12.741,5.7956e-05,14877
1,5,2,0.591,125,1,1.1141,23.738,1487.3,21196,0.35276,0.13635,1.1551,6.9032,17614,5.0082e+10,0.028571,0.068945,91.31,38.9,18.86,121.1,8.952,5.0219e-05,10604
1,5,3,0.669,56.5,1,0.68497,16.338,921.55,12547,0.2342,0.085708,0.47607,3.8109,7728.7,2.083e+10,0.015827,0.037181,71.992,28.201,11.559,78.994,4.8504,3.2077e-05,5405
1,5,4,0.862,56.1,1,0.30354,9.3829,399.91,5591.2,0.14232,0.044957,0.086008,1.8763,1570,5.2013e+09,0.0077716,0.015637,52.819,18.471,5.4431,54.479,1.2084,1.7105e-05,1544.2
1,5,5,1.03,61.9,1,0.1902,5.5071,261.62,3453.1,0.11211,0.034571,0.032429,0.73444,776,3.1664e+09,0.004852,0.01083,46.916,15.896,3.9467,40.941,0.53857,1.4504e-05,690.65
1,5,6,1.25,41.7,1,0.14094,4.0515,192.93,2911.8,0.077876,0.023373,0.015727,0.5088,421.31,2.4823e+09,0.0027963,0.0074496,39.157,12.976,2.6552,21.722,0.28862,1.128e-05,364.77
1,6,1,0.542,73.4,1,1.3149,28.668,1750.9,25902,0.38713,0.16337,1.4854,8.8257,22465,7.0462e+10,0.030987,0.080095,105.36,45.461,22.884,137.75,12.141,5.88e-05,13373
1,6,2,0.597,69.4,1,0.92828,21.334,1246.2,18637,0.29377,0.127,0.84667,5.5072,12870,3.8722e+10,0.021326,0.057437,88.561,36.54,16.991,104.41,7.8376,4.3175e-05,8267
1,6,3,0.681,50.2,1,0.59802,15.397,803.63,11301,0.21504,0.080961,0.34954,3.4186,5739.3,1.7458e+10,0.012856,0.032173,74.077,27.974,10.626,75.241,4.2088,3.0747e-05,4289.9
1,6,4,0.826,19,1,0.30638,9.4395,401.08,5609.8,0.13417,0.045498,0.087213,1.7065,1543.4,5.3141e+09,0.0065024,0.016051,57.469,20.012,5.6112,50.855,1.3491,1.7629e-05,1573
1,6,5,1.01,11.5,1,0.19741,5.9656,268.2,3682.9,0.1002,0.027565,0.034048,0.72971,875.97,3.5266e+09,0.0036028,0.008505,48.837,16.1,3.3069,33.577,0.60914,1.3131e-05,678.58
1,6,6,1.16,13.3,1,0.15008,5.4344,211.93,3015.1,0.090045,0.027486,0.019899,0.82677,537.61,2.3774e+09,0.0029329,0.0080714,44.628,14.717,3.147,29.951,0.40099,1.2543e-05,448.42
1,7,1,0.511,88.9,1,1.1808,27.111,1567,22177,0.32266,0.13773,1.1848,7.2364,18691,5.1625e+10,0.023644,0.069094,101,43.187,19.955,113.15,10.502,4.7389e-05,11117
1,7,2,0.568,67.6,1,0.84217,19.196,1116.7,14683,0.27768,0.11149,0.62495,4.1601,9841.8,2.6626e+10,0.018293,0.04875,93.045,37.204,15.314,98.593,6.8519,3.7515e-05,6826.9
1,7,3,0.68,55.1,1,0.49556,10.953,643.86,8998.1,0.18375,0.066823,0.23417,1.6925,3790.3,1.2652e+10,0.010087,0.025162,70.04,25.988,8.6589,67.191,3.2016,2.3604e-05,3000.2
1,7,4,0.87,20,1,0.22371,6.7694,295.2,4144.1,0.11699,0.039088,0.048756,0.84898,881.64,3.0985e+09,0.0052565,0.012617,53.001,18.212,4.6648,48.312,0.89868,1.3874e-05,1114.3
1,7,5,1.04,39.2,1,0.13822,4.0981,187.96,2964.2,0.080154,0.024192,0.018266,0.42037,483.65,2.3784e+09,0.0025775,0.0065958,43.485,14.243,2.769,26.522,0.40373,1.0414e-05,408.97
1,7,6,1.23,11.4,1,0.10493,3.6617,145,2131.7,0.072163,0.018031,0.011474,0.47801,308.47,1.3086e+09,0.0025778,0.0055565,37.2,12.101,2.1032,23.515,0.26707,8.1651e-06,264.12
1,8,1,0.5,171,1,0.98374,22.805,1333,18879,0.29856,0.13101,0.9035,5.5108,14194,3.7099e+10,0.020646,0.058849,101.38,41.264,18.505,105.25,9.5325,4.4934e-05,8968.9
1,8,2,0.547,104,1,0.80948,17.434,1096.5,15891,0.26438,0.10889,0.63288,3.4267,10061,2.5989e+10,0.017087,0.046591,90.708,35.811,15.091,93.44,7.3479,3.9358e-05,6961
1,8,3,0.659,40.9,1,0.48665,12.468,646.65,9158,0.18818,0.072164,0.22854,2.1044,3788.4,1.118e+10,0.010113,0.026669,74.313,27.213,9.2757,66.882,3.3794,2.6652e-05,3103.8
1,8,4,0.822,29,1,0.2549,7.5778,340.68,5165.9,0.11829,0.036302,0.06183,1.0742,1355.5,5.5764e+09,0.0049202,0.011338,54.753,18.504,4.4409,40.229,1.1529,1.5272e-05,983.23
1,8,5,0.938,46.9,1,0.19824,5.9004,272.37,3362,0.11044,0.030669,0.030294,0.69005,775.24,3.1283e+09,0.0039039,0.0082188,52.81,17.304,3.6373,34.619,0.70623,1.5551e-05,642.69
1,8,6,1.14,41,1,0.12656,3.9693,176.09,2350.7,0.085873,0.024505,0.013572,0.37965,355.59,1.6065e+09,0.0027672,0.0069098,44.574,14.613,2.8009,25.981,0.31543,1.1187e-05,340.76
2,1,2,0.6,69.5,1,2.6168,72.299,3473.6,46711,0.50685,0.19577,4.1781,53.426,76909,1.8492e+11,0.060958,0.11099,105.61,48.515,28.99,174.45,18.671,8.2142e-05,69364
2,1,3,0.658,42.1,1,1.9785,56.841,2626.7,34175,0.42946,0.1559,2.4864,35.17,46131,1.1677e+11,0.046608,0.08221,93.969,40.571,22.321,151.18,12.873,6.7704e-05,46317
2,1,4,0.85,23,1,0.9997,35.442,1348.1,17267,0.25122,0.091421,0.62584,17.827,13760,4.4456e+10,0.019353,0.039156,71.603,27.436,11.68,82.998,4.3818,4.2797e-05,16426
2,1,5,1.01,11.5,1,0.55494,16.979,753.26,9880.7,0.16872,0.062419,0.17919,5.0783,4517.9,1.9711e+10,0.0083631,0.021191,58.475,20.776,7.0931,52.797,1.4798,3.3364e-05,6376.6
2,1,6,1.23,14.1,1,0.3903,13.979,532.54,6300,0.14292,0.057781,0.09678,4.6879,2439.2,1.0315e+10,0.0066075,0.018976,52.431,18.54,6.1934,44.659,0.81651,3.0187e-05,4164
2,2,2,0.565,135,1,3.2376,87.867,4328.8,51165,0.62084,0.22286,5.9955,64.816,1.1107e+05,2.1373e+11,0.076002,0.13725,119.61,55.965,35.126,209.66,24.306,9.7577e-05,90337
2,2,3,0.642,84.7,1,2.0221,58.874,2702.6,34446,0.44858,0.16228,2.699,38.641,51455,1.1716e+11,0.049762,0.088768,93.886,41.407,23.371,152.9,13.449,6.9118e-05,50203
2,2,4,0.836,45.1,1,0.9658,30.444,1301.9,16733,0.25445,0.092808,0.55596,13.942,12591,3.9802e+10,0.019467,0.040813,68.4,26.716,11.665,86.394,4.0629,4.3606e-05,16112
2,2,5,1.02,45.5,1,0.58351,18.009,784.24,11442,0.18592,0.065855,0.22559,5.9711,5359,2.4899e+10,0.010729,0.025424,56.165,20.615,7.6104,62.467,1.6878,3.2201e-05,7545.6
2,2,6,1.21,44.8,1,0.42322,14.148,579.16,7634.1,0.15654,0.055008,0.11794,4.4801,3098.4,1.2727e+10,0.0078809,0.019963,50.993,18.149,6.095,47.097,0.90673,3.0141e-05,4772.9
2,2,7,1.4,29.7,1,0.35984,12.469,499.33,5856.6,0.15148,0.060962,0.082451,3.6843,2209.4,9.4057e+09,0.0068594,0.021639,51.334,18.522,6.3617,47.492,0.64663,2.938e-05,3490.4
2,3,2,0.583,76.2,1,3.3389,62.481,4572.8,56140,0.69662,0.22135,6.5608,40.76,1.4407e+05,2.7467e+11,0.11988,0.15034,104.05,53.358,33.077,263.27,20.707,9.4075e-05,1.2397e+05
2,3,3,0.695,40.3,1,2.3284,43.532,3172.2,36717,0.56679,0.17869,3.1295,21.858,67571,1.4048e+11,0.087355,0.10792,91.064,43.576,24.391,216.63,11.713,7.7193e-05,70728
2,3,4,0.872,78.7,1,1.1517,28.145,1541.9,17427,0.37398,0.11349,0.76639,12.165,16177,3.8816e+10,0.046923,0.056051,72.587,30.109,13.818,149.57,3.8019,5.1819e-05,24688
2,3,5,1.03,15.6,1,0.67875,17.171,883.64,11059,0.23889,0.066899,0.28577,5.9155,5890.3,2.2801e+10,0.021687,0.031016,53.438,20.405,8.0445,82.618,1.5778,3.8827e-05,11337
2,3,6,1.22,0.115,1,0.45937,11.731,611.49,8149.7,0.20974,0.060737,0.13306,3.4609,2848.5,1.1171e+10,0.018048,0.026062,47.471,18.001,6.7577,86.581,0.79635,3.1594e-05,6575.3
2,3,7,1.39,25,1,0.39726,10.089,524.44,6141.6,0.20882,0.062953,0.09888,2.9636,1977.5,7.3341e+09,0.018383,0.026696,47.232,18.058,6.7266,87.234,0.59428,2.9711e-05,5149.9
2,4,2,0.632,44.7,1,2.36,67.823,3168.3,37413,0.5134,0.1838,3.2789,48.542,63485,1.2859e+11,0.057124,0.10777,99.131,45.271,26.502,182.58,15.72,7.7539e-05,62933
2,4,3,0.711,35.2,1,1.7879,51.379,2383.2,28613,0.4362,0.14617,1.8946,31.328,37320,8.7032e+10,0.044522,0.078599,86.555,37.423,20.193,144.69,10.128,6.8595e-05,42213
2,4,4,0.879,17.2,1,0.85801,29.142,1156.3,15131,0.24143,0.08615,0.45863,13.91,10479,3.2777e+10,0.01815,0.036046,65.233,25.036,10.434,80.385,3.152,3.9754e-05,14508
2,4,5,1.08,8.87,1,0.55877,20.858,759.06,9574.6,0.18677,0.062627,0.21293,8.7962,5233.1,1.9074e+10,0.011286,0.023807,55.169,20.003,7.2655,57.508,1.5673,3.3353e-05,7344.9
2,4,6,1.29,0.553,1,0.34053,9.9883,469.1,5920.7,0.13493,0.052614,0.07686,2.2279,2053.5,8.8756e+09,0.0058985,0.017271,49.387,17.376,5.5965,45.239,0.65674,2.6124e-05,3466.2
2,5,1,0.542,168,1,4.6118,91.382,6184.8,87924,0.82381,0.2672,12.444,80.41,2.4286e+05,5.4567e+11,0.12587,0.18509,117.59,62.951,43.898,272.68,34.557,0.00012453,1.6691e+05
2,5,2,0.616,104,1,3.6259,74.817,4812.9,58305,0.70395,0.24327,7.2105,51.507,1.4115e+05,3.0025e+11,0.093608,0.15596,113.28,57.193,36.558,255.09,24.104,0.0001034,1.1232e+05
2,5,3,0.689,83.1,1,2.4797,55.057,3287.5,39969,0.53657,0.18026,3.5389,33.015,69887,1.6049e+11,0.061015,0.10496,92.146,43.354,25.329,178.1,13.938,8.1323e-05,66561
2,5,4,0.884,51.6,1,1.0163,28.88,1347.3,17355,0.31693,0.096832,0.6887,14.46,13602,3.6326e+10,0.031087,0.046703,63.755,26.043,12.042,110.7,3.6658,4.6047e-05,19171
2,5,5,1.07,28.3,1,0.61733,16.096,816.4,9720,0.22087,0.065686,0.23845,5.3754,4936.2,1.6815e+10,0.015297,0.028275,51.943,19.616,7.7713,73.81,1.564,3.6603e-05,8492.6
2,5,6,1.27,28.9,1,0.44387,13.02,599.09,6766.1,0.17667,0.057315,0.1243,4.1654,2806.2,1.0509e+10,0.01011,0.024005,47.679,17.734,6.4304,56.915,0.846,3.0103e-05,5388.2
2,6,1,0.558,79.5,1,3.7972,97.128,5093.1,73143,0.70552,0.24915,8.2914,82.904,1.5726e+05,4.0281e+11,0.092037,0.15994,122.65,61.161,40.483,242.68,31.042,0.00011133,1.1607e+05
2,6,2,0.621,73.6,1,2.6018,69.483,3523.8,46902,0.56786,0.1991,4.159,45.353,78208,1.9699e+11,0.064017,0.11688,107.93,50.101,29.835,199.31,18.788,8.7772e-05,67098
2,6,3,0.706,36.9,1,1.7265,45.953,2307.4,31800,0.4177,0.13593,1.9765,25.231,37303,9.9424e+10,0.043332,0.073043,81.877,35.675,19.403,144.49,10.368,6.4978e-05,39151
2,6,4,0.809,38.2,1,1.1058,32.735,1476.7,19107,0.31034,0.097934,0.7574,15.208,15116,4.223e+10,0.025633,0.045362,70.675,27.978,12.912,106.06,5.0006,4.945e-05,19344
2,6,5,0.996,11.8,1,0.65064,20.755,871.23,11451,0.21996,0.072772,0.25517,8.6913,5439.7,2.0917e+10,0.013987,0.029537,58.158,21.719,8.4951,71.779,1.7843,4.1394e-05,9009.1
2,6,6,1.16,5.6,1,0.4422,14.52,599.12,7364.2,0.18262,0.061851,0.11748,4.8154,2629.2,1.0656e+10,0.01028,0.022472,51.705,18.795,6.7341,59.11,0.9277,3.3869e-05,4948.2
2,7,1,0.499,164,1,3.495,89.059,4758.6,62890,0.68196,0.2363,7.2846,67.96,1.4201e+05,2.9211e+11,0.087062,0.15462,117.11,58.472,37.615,245.27,26.479,0.00010376,1.1114e+05
2,7,2,0.525,133,1,3.5576,93.043,4790.6,60698,0.67121,0.23837,7.4419,72.954,1.4413e+05,2.8626e+11,0.085812,0.15521,119.78,59.407,37.769,226.92,26.427,0.00010899,1.1271e+05
2,7,3,0.639,71.1,1,1.8912,53.795,2514.3,34707,0.4275,0.14685,2.2616,30.456,44577,1.0834e+11,0.04526,0.083597,90.466,39.801,21.364,151.15,11.55,6.4133e-05,48696
2,7,4,0.84,35.1,1,0.91399,31.221,1207.5,15183,0.28084,0.090002,0.53769,14.581,10581,2.8788e+10,0.022891,0.041773,66.885,26.267,11.356,101.8,3.383,4.4276e-05,16747
2,7,5,1.03,36.7,1,0.54545,17.526,729.92,9689.1,0.18575,0.064973,0.18813,6.1975,4358,1.6653e+10,0.011294,0.02646,52.443,19.609,7.4864,62.757,1.3958,3.2556e-05,7387.8
2,7,6,1.2,33.5,1,0.41281,12.753,562.55,7463.5,0.16247,0.059781,0.10312,3.9036,2550.7,1.2479e+10,0.0082305,0.0222,49.51,18.195,6.4812,55.327,0.82203,2.9349e-05,4750.5
2,8,1,0.536,173,1,3.4833,88.843,4684.4,59495,0.68479,0.23983,6.9907,68.678,1.363e+05,2.6611e+11,0.085672,0.1553,117.85,57.896,37.667,229.34,25.966,0.00010604,1.1269e+05
2,8,2,0.568,127,1,2.8596,74.577,3820.6,49048,0.58856,0.20399,4.9999,52.248,96658,2.0169e+11,0.070785,0.12829,106.38,50.664,31.37,202.1,20.339,9.3026e-05,86726
2,8,3,0.671,64,1,1.9836,53.315,2625.5,34432,0.44536,0.15481,2.4544,30.566,45888,1.0864e+11,0.046467,0.085736,91.765,40.172,22.23,157.32,12.052,7.2927e-05,48395
2,8,4,0.833,40.2,1,1.006,31.265,1330.3,16644,0.2878,0.10217,0.65595,14.543,12916,3.6535e+10,0.022808,0.044186,71.751,28.142,12.551,105.76,4.0548,4.6842e-05,17338
2,8,5,0.999,55,1,0.61559,21.469,822.24,10710,0.19459,0.065601,0.28349,9.2579,6012,2.0409e+10,0.012873,0.027627,54.2,20.292,7.8697,65.211,1.9546,3.3206e-05,8988.8
2,8,6,1.14,24.1,1,0.4633,14.494,628.5,7441.4,0.17641,0.058207,0.12752,4.5589,3246,1.3094e+10,0.0095823,0.021429,51.605,18.688,6.4612,57.548,1.0468,3.1537e-05,5255.7
3,1,2,0.611,65.8,1,5.0971,147.91,6705.5,92471,0.71379,0.24904,15.54,216.07,2.8521e+05,7.4571e+11,0.11385,0.15669,116.19,58.023,41.302,244.15,34.116,0.00012229,1.9267e+05
3,1,3,0.702,54.4,1,2.9963,104.86,3936.3,54354,0.51358,0.17101,5.8693,131.5,1.0649e+05,2.8885e+11,0.070252,0.098379,91.853,41.612,25.527,177.17,16.498,8.264e-05,91919
3,1,4,0.842,33.3,1,1.8258,67.825,2379.5,31075,0.37749,0.11979,2.0583,71.23,39304,1.1353e+11,0.043813,0.062006,73.617,30.78,15.973,123.01,7.1261,6.5247e-05,45552
3,1,5,1.04,31.5,1,1.1414,42.037,1497.5,19167,0.27559,0.091637,0.75484,35.345,15929,6.5307e+10,0.023613,0.038432,62.903,24.375,10.601,91.184,3.0608,5.2125e-05,20912
3,1,6,1.19,26.1,1,0.84158,28.655,1098.7,14059,0.21091,0.074324,0.42328,17.99,10000,3.989e+10,0.015269,0.031032,53.885,20.501,8.3369,70.948,1.7454,4.051e-05,14358
3,1,7,1.43,2.6,1,0.57768,20.198,769.71,10166,0.1663,0.06799,0.22649,11.343,5634.7,2.6992e+10,0.0096314,0.026176,49.179,18.386,7.0644,51.412,0.97327,3.4051e-05,7778
3,2,2,0.574,174,1,6.0009,180.45,8040.6,1.0676e+05,0.84689,0.27687,21.033,281.42,4.0161e+05,8.4641e+11,0.1373,0.19147,127.94,65.882,49.393,276.39,43.821,0.00013737,2.5585e+05
3,2,3,0.65,121,1,3.9382,113.07,5184,67552,0.59729,0.20195,10.32,145.81,1.9594e+05,4.3362e+11,0.088743,0.12797,99.496,48.061,32.335,193.2,23.766,0.00010099,1.4649e+05
3,2,4,0.848,59.5,1,2.0581,67.619,2682.8,35222,0.41943,0.1285,2.7511,67.27,51150,1.4606e+11,0.05013,0.066665,75.404,32.125,17.352,143.3,8.6735,6.8545e-05,53832
3,2,5,0.991,70.8,1,1.2651,43.101,1660.6,21416,0.32957,0.097655,1.0128,35.912,20981,6.8124e+10,0.031749,0.042316,64.397,25.457,11.748,112.9,3.8796,5.5616e-05,24346
3,2,6,1.17,42.5,1,0.89121,30.802,1169,14085,0.23977,0.078932,0.51432,24.2,10787,4.3803e+10,0.018765,0.031889,55.898,21.305,8.7717,73.928,1.9726,4.7133e-05,14479
3,2,7,1.38,29.7,1,0.6529,20.132,861.25,11558,0.19088,0.068836,0.28887,10.441,6436.7,3.217e+10,0.012392,0.026987,50.436,18.843,7.3855,59.273,1.0708,3.9236e-05,9411.4
3,3,2,0.577,147,1,6.0288,124.05,8254.3,1.1229e+05,0.89968,0.27483,21.935,149.57,4.9597e+05,1.0216e+12,0.18802,0.20003,114.34,63.681,44.897,334.38,36.089,0.00013243,3.3261e+05
3,3,3,0.69,67.6,1,4.0434,89.358,5499.4,68687,0.71883,0.21814,9.7779,93.026,2.1699e+05,4.6261e+11,0.13601,0.14723,96.393,50.123,31.738,269.56,19.7,0.0001022,1.8148e+05
3,3,4,0.876,29.8,1,2.0316,44.012,2755.4,33774,0.46654,0.1411,2.5268,27.171,55187,1.4047e+11,0.070728,0.077178,74.612,33.451,17.81,188.9,6.6567,6.7314e-05,64885
3,3,5,1.07,38.6,1,1.1474,24.529,1536.5,19416,0.34544,0.092935,0.81571,11.421,17571,5.8916e+10,0.042524,0.04421,57.736,23.681,10.824,140.33,2.5672,5.0754e-05,27585
3,3,6,1.25,5.01,1,0.88133,22.326,1188.7,13499,0.304,0.082697,0.45249,12.021,9752.4,3.2515e+10,0.032926,0.038299,53.497,21.369,9.1502,121.89,1.5185,4.8074e-05,18454
3,3,7,1.43,3.8,1,0.68194,16.301,923.28,10692,0.27309,0.079377,0.27395,7.0573,6175,2.2668e+10,0.029137,0.035803,50.323,20.026,8.4229,110.94,0.92946,4.2101e-05,12559
3,4,2,0.629,28.4,1,4.7259,131.11,6327.9,80435,0.728,0.2478,14.088,199.18,2.7299e+05,5.7587e+11,0.11187,0.15769,109.05,55.222,39.148,246.83,30.429,0.00011801,1.921e+05
3,4,3,0.69,20.1,1,3.7758,109.99,4972,59213,0.64002,0.21353,8.4722,137.71,1.6208e+05,3.5096e+11,0.08838,0.12984,100.9,48.537,31.647,215.27,20.972,0.00010202,1.3547e+05
3,4,4,0.864,4.21,1,1.8099,60.249,2370,29114,0.39124,0.13062,2.1217,57.499,40411,1.0436e+11,0.042964,0.06531,76.234,32.024,16.511,135.01,6.5551,6.5737e-05,47254
3,4,5,1.07,-1.15,1,1.1404,41.332,1482.2,18160,0.2982,0.092276,0.83798,33.078,16404,4.9086e+10,0.026946,0.041188,62.613,24.505,10.907,107.46,2.9822,4.9495e-05,23962
3,4,6,1.32,17.8,1,0.67255,21.748,905.42,11628,0.19607,0.075856,0.28935,11.861,6876.3,3.434e+10,0.011911,0.029309,52.963,20.053,7.9271,63.315,1.1966,3.9024e-05,9559.6
3,4,7,1.48,12.8,1,0.54965,17.926,736.92,8463.8,0.17456,0.066338,0.2094,8.9512,5072.3,2.2454e+10,0.010418,0.025377,47.68,17.862,6.8699,54.894,0.86498,3.4454e-05,7365.2
3,5,2,0.586,180,1,6.6837,150.23,8901.7,1.2372e+05,0.91641,0.27883,28.084,236.1,5.573e+05,1.2527e+12,0.16897,0.19615,115.37,63.539,48.117,314.79,42.449,0.00014372,3.2881e+05
3,5,3,0.693,97.9,1,4.1252,104.63,5431.3,74784,0.64388,0.20198,10.912,129.87,2.1379e+05,5.2624e+11,0.10047,0.13269,91.385,46.328,31.019,221.5,21.74,0.00010025,1.602e+05
3,5,4,0.895,72.5,1,1.8194,53.781,2372,28660,0.38954,0.11823,2.2198,49.26,43662,1.0566e+11,0.045821,0.062246,66.556,28.647,15.123,125.44,5.7977,6.648e-05,48860
3,5,5,1.08,49,1,1.214,35.38,1592.9,18095,0.34164,0.093783,0.95121,25.682,19528,5.0181e+10,0.034516,0.046702,57.727,23.902,11.238,123.14,3.0312,5.5172e-05,26678
3,5,6,1.25,57,1,0.74113,18.259,979.83,12122,0.24865,0.077042,0.33346,7.2819,6659.4,2.7324e+10,0.018732,0.032186,50.448,19.81,8.4034,88.136,1.3111,4.3939e-05,12140
3,5,7,1.46,54.1,1,0.63593,19.458,842.33,9051.2,0.22922,0.075386,0.28083,11.051,6278,1.7411e+10,0.017996,0.033825,47.139,18.807,8.0148,74.442,0.95449,4.183e-05,10582
3,6,2,0.635,54.1,1,5.0672,137.55,6743.4,93509,0.77184,0.24721,15.642,192.7,3.0191e+05,7.8475e+11,0.1207,0.16216,110.5,57.167,40.796,264.74,33.313,0.00012297,2.0746e+05
3,6,3,0.702,27.9,1,3.4768,98.596,4557.2,61570,0.59118,0.1834,7.4918,113.48,1.4104e+05,3.5248e+11,0.083268,0.11092,93.63,44.276,28.12,200.35,18.995,9.4722e-05,1.1891e+05
3,6,4,0.829,31.5,1,2.1117,65.815,2768.3,35248,0.44758,0.13304,2.51,68.636,47301,1.3861e+11,0.05195,0.06696,77.459,33.035,17.836,146.58,8.4694,7.7058e-05,52856
3,6,5,0.999,19.2,1,1.4131,45.142,1826.3,20490,0.37921,0.10827,1.0447,35.846,19321,6.1233e+10,0.034539,0.046788,70.26,27.687,12.714,125.35,3.6637,6.8889e-05,28773
3,6,6,1.16,2.46,1,1.0325,32.88,1378,15149,0.30083,0.090795,0.57762,21.297,12062,4.3439e+10,0.023629,0.037155,60.558,23.415,10.157,103.54,2.1958,5.4535e-05,18888
3,6,7,1.29,6.16,1,0.82805,25.889,1103,13767,0.27848,0.085909,0.37095,14.947,7619.3,3.4721e+10,0.02177,0.035054,56.734,22.031,9.2856,94.247,1.595,5.0565e-05,13027
